index,service,description,url,phone,url_phone
298,Deirdre's House,"Deirdre's House is located in Morris County and serves child victims of abuse and neglect, as well as children who have witnessed violence. The center provides forensic interviews, medical examinations, clinical counseling, and more, all in one place. Operating hours are not specified on the website. There is no information provided regarding prerequisites such as identification or forms to access services.",https://www.deirdreshouse.org/,9736315000,https://www.deirdreshouse.org/
299,Delaware Valley Food Pantry,"Location: 1 Cherry St., Lambertville, N.J.  
Operating Hours: Wednesday 2:00pm-4:00pm, Saturday 10:00am-12:00pm  
Prerequisites: No specific prerequisites mentioned, but it is implied that clients may need to show some form of identification or proof of need when accessing food assistance.",https://delawarevalleyfoodpantry.org/,6096618699,https://delawarevalleyfoodpantry.org/
300,dennis library,"Location: 1 Cherry St., Lambertville, N.J.  
Operating Hours: Wednesday 2:00pm-4:00pm, Saturday 10:00am-12:00pm  
Prerequisites: No specific prerequisites mentioned; however, information may be needed for food assistance.",https://sussexcountylibrary.org/dennis-branch/,6096618699,https://sussexcountylibrary.org/dennis-branch/
301,Depart of Housing and Urban Development,"{""location"": ""New Jersey"", ""operating_hours"": """", ""prerequisites"": """"}",https://www.hud.gov/nj,8002255342,https://www.hud.gov/states/new_jersey/offices
303,Department of Health& Human Services,"The New Jersey Department of Human Services is located at 222 South Warren Street, PO Box 700, Trenton, NJ 08625-0700. Operating hours are not specified on the website. No prerequisites such as identification requirements are mentioned for accessing their services.",https://www.nj.gov/humanservices/,844REACHNJ,https://www.nj.gov/humanservices/
304,Department of Labor and Workforce Development,"Department of Labor and Workforce Development is located at 1 John Fitch Plaza, Trenton, NJ 08611. The operating hours are not specified. There is no explicit information provided regarding prerequisites such as needing a form of identification to access services.",https://nj.gov/labor/,6099844540,https://www.nj.gov/labor/aboutlwd/contactus.shtml
305,Depression and Bipolar Support Alliance (DBSA),"55 E Jackson Blvd, Suite 490, Chicago, IL 60604. Operating hours are not specified on the website. No specific prerequisites such as identification are mentioned for accessing support services.",https://www.dbsalliance.org/,8888292483,https://dbsanewjersey.org/
306,Depression Bi-Polar Support Alliance,"Location: Various locations in New Jersey including Sussex County Library, Shimon and Sara Birnbaum Jewish Community Center, Getting Together Self Help Center, and others.  
Operating Hours: Varies by location; support groups generally meet on different days and times throughout the week (e.g. Tuesdays, Fridays, Wednesdays).  
Prerequisites: No specific identification requirements mentioned; participants are encouraged to contact group leaders for meeting information before attending.",https://dbsanewjersey.org/,8888292483,https://dbsanewjersey.org/
308,Deptford family dental,"Deptford Family Dental is located at 2000 Clements Bridge Rd, Deptford, NJ 08096. The operating hours are not explicitly stated on the provided information. There are no specific prerequisites mentioned for using their services, such as needing a form of identification.",https://deptfordfamilydental.com/,8568486006,https://deptfordfamilydental.com/
309,DHS Commission For The Blind/Visually Impaired,"Location: New Jersey Commission for the Blind & Visually Impaired, 153 Halsey St. 6th Floor, P.O. Box 47017, Newark, NJ 07101-47017  
Operating Hours: Not specified  
Prerequisites: Not specified, but services are provided free of charge to residents of New Jersey without regard to other disabling conditions, gender, age, race, ethnicity, religion, or sexual orientation.",https://www.nj.gov/humanservices/cbvi/home/,9736483333,https://www.nj.gov/humanservices/cbvi/home/
310,Diabetes Foundation Inc.,"45 Whitney Rd., 2M, Mahwah, NJ 07430. The Diabetes Foundation provides free services to individuals living with diabetes without any prerequisites related to insurance or financial status.",https://diabetesfoundationinc.org/,2014440337,https://diabetesfoundationinc.org/
311,Diabetes Foundation,"45 Whitney Rd., 2M, Mahwah, NJ 07430. Operating hours are not provided. There are no mentioned prerequisites for accessing the services.",https://diabetesfoundationinc.org/,2014440337,https://diabetesfoundationinc.org/
312,Dialectical Behavioral Therapy,"The website provides a directory of Dialectical Behavior Therapy (DBT) therapists in New Jersey, listing their locations and contact information. Each therapist operates their practices online, and specific operational hours are not mentioned. There are no explicit prerequisites for seeing these therapists, but it is implied that individuals should seek support for emotional difficulties, and identification may be required during the intake process, although this is not explicitly stated.",https://www.psychologytoday.com/us/therapists/new-jersey?category=dialectical-dbt,9089945000,https://www.rwjbh.org/trinitas-regional-medical-center/treatment-care/mental-health-and-behavioral-health/dialectical-behavior-therapy/
313,Digital Literacy Training,"Northstar Digital Literacy is located within various libraries in New Jersey, including public libraries across multiple counties. The specific location of the New Jersey State Library is 185 W. State St., Trenton, NJ 08608. The operating hours can vary by library, so it's advisable to check with individual libraries for their specific hours. There are no specific prerequisites mentioned for using Northstar Digital Literacy; users may need a library card or identification to access services, depending on the library's policies.",https://www.njstatelib.org/services_for_libraries/american-rescue-plan-act-arpa/labor-and-literacy-library-program/northstar-digital-literacy/,6092782640,https://www.njstatelib.org/services_for_libraries/american-rescue-plan-act-arpa/labor-and-literacy-library-program/northstar-digital-literacy/
314,Disability Rights New Jersey,"Disability Rights New Jersey is located at 210 S Broad Street, 3rd Floor, Trenton, New Jersey 08608. They operate during regular business hours, although specific operating hours are not provided. There is no direct mention of prerequisites such as identification for using their services.",https://disabilityrightsnj.org/,8009227233,https://disabilityrightsnj.org/get-in-touch/contact-information/
316,Disaster Relief,The website provides information on disaster assistance available in New Jersey. It does not specify a particular location or operating hours for services. There are no mentions of prerequisites such as identification needed to access this assistance.,https://www.nj.gov/nj/safety/disaster/,6092926000,https://www.nj.gov/disasterhelp/
319,Division of Development Disabilities,"{""location"":""222 South Warren Street, PO Box 700, Trenton, NJ 08625-0700"",""operating_hours"":"""",""prerequisites"":""""}",https://www.nj.gov/humanservices/ddd/,60963314828008329173,https://www.nj.gov/humanservices/ddd/about/contactus
320,Division of Mental Health and Addiction Services,"The Division of Mental Health and Addiction Services (DMHAS) is located in New Jersey and operates as the Single State Agency for Substance Use and the State Mental Health Authority. It provides a range of community-based behavioral health services, including substance use prevention, emergency screening, outpatient services, and residential services. Specific operating hours are not mentioned on the website. There is no explicit information regarding prerequisites such as forms of identification for using the services.",https://www.nj.gov/humanservices/dmhas/home,18882673825,https://988lifeline.org/chat
321,Division of Vocational Rehabilitation Services,"The Vocational Rehabilitation Services in New Jersey provides support for individuals with disabilities facing employment challenges. Locations include various county offices, with specific addresses in Atlantic, Bergen, Burlington, Camden, Cape May, Cumberland, Essex, Gloucester, Hudson, Hunterdon, Mercer, Middlesex, Monmouth, Morris, Ocean, Passaic, Salem, Somerset, Sussex, Union, and Warren Counties. Operating hours are typically during standard business hours, but specific times are not mentioned. Individuals interested in accessing services may need to provide documentation of their disability to qualify.",https://www.nj.gov/labor/career-services/special-services/individuals-with-disabilities/,18668717867,https://www.nj.gov/labor/career-services/special-services/individuals-with-disabilities/
322,Division of Vocational Rehabilitation Vocational Rehabilitation Services (DVRS),"The New Jersey Division of Vocational Rehabilitation Services (DVRS) provides services for individuals with physical, mental, cognitive, or other disabilities that impede employment. DVRS has multiple field office locations throughout New Jersey including Pleasantville, Hackensack, Westampton, Cherry Hill, Rio Grande, Bridgeton, Newark, Sewell, Jersey City, Somerville, Trenton, New Brunswick, Neptune, Randolph, Toms River, Paterson, and Elizabeth, among others. 

Operational hours are not specified on the website. There is a prerequisite for using these services: individuals must have a documented disability that is a substantial impediment to employment. Additionally, a referral is not required, and individuals can apply for services themselves or through school referrals.",https://www.nj.gov/labor/career-services/special-services/individuals-with-disabilities/,18668717867,https://www.nj.gov/labor/career-services/special-services/individuals-with-disabilities/
324,Doors of Growth Counseling,"Location: Blacksburg, South Carolina (address coming soon)  
Operating Hours:  
- Monday: 12pm-7pm  
- Wednesday: 12pm-7pm  
- Friday: 10am-7pm (last appointment at 6:00pm)  
Prerequisites: No phones or electronics allowed in the therapy space; the therapist caters to privacy-aware consumers.",http://doorsofgrowth.com/,8568818780,https://www.yelp.com/biz/doors-of-growth-counseling-glassboro
325,"DOUGLAS J RATNER, MD","Location: 355 Grand St, Jersey City, NJ, 07302  
Operating Hours: Not specified  
Prerequisites: Not specified",https://doctor.webmd.com/doctor/douglas-ratner-2a7da250-dec5-11e7-9f4c-005056a225bf-overview,9733283344,https://www.sharecare.com/doctor/dr-douglas-j-ratner
326,"Dr. Edmund T Karam, Cardiologist","Location: 
- Shore Heart Group, PA
  1820 Route 33, Suite 4B, Neptune, NJ 07753
  Phone: 732-776-8500
  
- Meridian Cardiovascular Interpretive Services, PC
  1945 Route 33, Neptune, NJ 07753
  Phone: 609-971-3300
  
Operating Hours: Not specified

Prerequisites: Accepting new patients; no specific identification requirements mentioned.",https://doctors.hackensackmeridianhealth.org/provider/edmund-t-karam/1317696,7327768500,https://doctors.hackensackmeridianhealth.org/provider/edmund-t-karam/1317696
